col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,brand_0,brand_1,brand_2,brand_3,brand_4,brand_5,brand_6,brand_7,price,available,sold,price_boxcox,update_month,update_day,revenue,state_0,state_1,state_2,state_3,state_4,state_5,state_6,price_scaled,sold_robust,available_robust,type_Body Care,type_Body Mist,type_Cologne,type_Eau de Parfum,type_Eau de Toilette,type_Extrait de Parfum,type_Gift Set,type_Others,type_Perfume Spray,country_Bulgaria,country_Canada,country_China,country_Estados Unidos,country_Hong Kong,country_India,country_Japan,country_Pakistan,country_Taiwan,country_United States
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23.75,132,417,3.183378380621554,5,23,9903.75,0,0,0,0,1,0,1,-0.5023245661091513,1.5061728395061729,24.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.99,10,25,2.9730522030133755,4,11,474.74999999999994,0,0,1,1,0,1,1,-0.8497163545110936,-0.10699588477366255,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,33.0,10,232,3.495644013900865,5,23,7656.0,0,0,0,0,1,0,1,0.013438702329320854,0.7448559670781894,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,41.49,1,61,3.7145589842441344,5,24,2530.8900000000003,0,0,0,0,0,1,1,0.3750164380174597,0.0411522633744856,-1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,32.12,10,7018,3.46987464605177,5,24,225418.15999999997,0,0,0,0,0,1,0,-0.029124077467692886,28.670781893004115,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,55.39,1,6,3.9921627245431988,5,24,332.34000000000003,0,0,0,0,1,0,0,0.8335293102915682,-0.18518518518518517,-1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,36.99,8,66,3.604648944824759,5,12,2441.34,0,0,1,0,1,0,0,0.19348009484122114,0.06172839506172839,-0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.99,10,74,3.9851850854642814,5,20,4069.26,0,0,0,0,0,1,1,0.82200447517112,0.09465020576131687,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,28.99,3,43,3.372288942458051,5,23,1246.57,0,0,1,0,1,1,0,-0.19030454715244105,-0.03292181069958848,-1.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.99,6,22,3.8934726423156056,5,23,1099.78,0,0,0,0,0,1,1,0.670524759205935,-0.11934156378600823,-0.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,34.59,10,1790,3.5405491917074805,5,24,61916.100000000006,0,0,0,0,0,1,0,0.08760773922309459,7.156378600823046,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,39.47,10,99,3.666744459754753,5,23,3907.5299999999997,0,0,0,0,1,0,0,0.29604208797293724,0.19753086419753085,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,29.9,3,6,3.401678035890231,5,16,179.39999999999998,0,0,1,1,1,0,0,-0.1417631347471034,-0.18518518518518517,-1.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,59.99,1,8,4.069010200941217,5,24,479.92,0,0,0,0,1,0,0,0.9604568404909547,-0.17695473251028807,-1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,20.42,204,3525,3.0411126895432785,5,24,71980.5,0,0,0,0,1,0,1,-0.7373021300716821,14.296296296296296,38.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,29.99,10,223,3.4045372414132093,5,24,6687.7699999999995,0,0,0,0,0,1,0,-0.1370406388061252,0.7078189300411523,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,25.42,107,4123,3.2476308740180455,5,20,104806.66,0,0,0,0,1,0,1,-0.39619993224701255,16.757201646090536,19.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,59.99,6,29,4.069010200941217,5,24,1739.71,0,0,0,0,0,1,1,0.9604568404909547,-0.09053497942386832,-0.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,62.99,2,16,4.1160506161430215,5,22,1007.84,0,0,0,0,1,1,1,1.038152608796922,-0.1440329218106996,-1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,35.08,10,6191,3.553982157642155,5,23,217180.28,0,0,0,0,0,1,0,0.10979471619693673,25.267489711934157,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,95.99,10,30,4.523004914100243,5,8,2879.7,0,0,1,0,1,1,0,1.7103113622763968,-0.08641975308641975,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49.99,6,117,3.8934726423156056,5,20,5848.83,0,0,0,1,1,1,0,0.670524759205935,0.2716049382716049,-0.8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30.17,10,441,3.4102307026336622,5,21,13304.970000000001,0,0,1,1,1,0,1,-0.12763685608130032,1.6049382716049383,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37.19,10,3080,3.609805560364236,5,24,114545.2,0,0,0,0,0,1,0,0.2019971796602938,12.465020576131687,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,18.79,3,22,2.9631451200996777,5,23,413.38,0,0,0,0,1,0,0,-0.8660796968699668,-0.11934156378600823,-1.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40.0,4,602,3.679518084751118,5,23,24080.0,0,0,0,1,1,0,0,0.31714004393032463,2.2674897119341564,-1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,79.99,10,7,4.346695687163699,5,21,559.93,0,0,0,0,1,0,0,1.419104730967997,-0.18106995884773663,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20.44,35,7558,3.0420318552595518,5,24,154485.52000000002,0,0,0,0,1,0,1,-0.7357839613603733,30.893004115226336,5.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,44.99,7,42,3.7922378728898067,5,22,1889.5800000000002,0,0,0,0,0,1,1,0.5033171961758969,-0.037037037037037035,-0.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,14.89,10,7331,2.746772154852492,5,23,109158.59000000001,0,0,0,0,0,1,0,-1.2234588505912876,29.958847736625515,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,23.95,5,655,3.191299241556108,5,22,15687.25,0,0,1,1,1,1,0,-0.48924182920483783,2.48559670781893,-1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.99,2,11,3.7706672213500445,5,23,483.89000000000004,0,0,1,0,0,0,1,0.4676893570709003,-0.1646090534979424,-1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,59.99,5,6,4.069010200941217,5,24,359.94,0,0,0,1,1,0,1,0.9604568404909547,-0.18518518518518517,-1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,52.78,10,3759,3.94570717671153,5,24,198400.02000000002,0,0,0,0,0,1,0,0.7567995564113843,15.25925925925926,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,54.9,10,10,3.983608213431993,5,19,549.0,0,0,0,0,1,0,0,0.8193999853182294,-0.16872427983539096,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,43.33,23,280,3.7561650010319183,5,24,12132.4,0,0,0,0,1,0,1,0.44373631275942066,0.9423868312757202,2.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29.45,10,355,3.3872552968812397,5,17,10454.75,0,0,0,0,1,0,1,-0.1655849012764314,1.2510288065843622,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20.0,8,22,3.0216083544429906,5,8,440.0,0,0,0,1,1,0,1,-0.7695170732096794,-0.11934156378600823,-0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,29.99,2,62,3.4045372414132093,5,24,1859.3799999999999,0,0,0,0,0,0,1,-0.1370406388061252,0.04526748971193416,-1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,20.48,48,620,3.0438676044372874,5,23,12697.6,0,0,0,0,1,0,1,-0.7327518889994187,2.3415637860082303,7.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.0,9,29,2.548672674577718,5,16,348.0,0,0,0,0,1,0,0,-1.550656033161457,-0.09053497942386832,-0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,22.09,10,332,3.1150389517953982,5,23,7333.88,0,0,0,0,0,1,0,-0.6151995142885089,1.1563786008230452,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,34.38,131,2361,3.5347352139176027,5,24,81171.18000000001,0,0,0,0,1,0,1,0.07800490154913935,9.506172839506172,24.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,24.24,251,3152,3.20267187178515,5,23,76404.48,0,0,0,0,1,0,1,-0.4704578699324887,12.761316872427983,48.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,21.95,10,8,3.1090513133347892,5,15,175.6,0,0,1,0,0,0,1,-0.6250891840233443,-0.17695473251028807,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,39.89,10,8,3.67688065551093,5,9,319.12,0,0,0,0,1,0,1,0.31278385170094236,-0.17695473251028807,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,18.94,235,1804,2.970584802249877,5,23,34167.76,0,0,0,0,1,0,1,-0.853791713906123,7.2139917695473255,45.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,24.51,1,601,3.213142750939402,5,24,14730.51,0,0,0,0,1,0,1,-0.45316331593592113,2.263374485596708,-1.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,32.99,8,238,3.4953549624605054,5,24,7851.620000000001,0,0,0,0,0,1,1,0.01296128150634697,0.7695473251028807,-0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16.95,10,15,2.866972053221685,5,6,254.25,0,0,0,0,1,0,0,-1.0249269410826451,-0.14814814814814814,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,33.99,7,149,3.5238452244397664,5,22,5064.51,0,0,0,0,0,1,1,0.06001811092038803,0.40329218106995884,-0.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,35.73,557,2590,3.57152121762275,5,23,92540.7,0,0,0,0,1,0,1,0.13876365141382924,10.448559670781894,109.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,34.98,10,131,3.551255687588356,5,24,4582.379999999999,0,0,0,0,0,1,0,0.10529145693180594,0.3292181069958848,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59.96,4,19,4.068528143511774,5,19,1139.24,0,0,1,1,1,1,1,0.9596606353089315,-0.13168724279835392,-1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,64.88,5,42,4.144561283619549,5,24,2724.96,0,0,0,0,1,1,1,1.085243141586687,-0.037037037037037035,-1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,69.99,9,25,4.2177132969172835,5,9,1749.7499999999998,0,0,0,0,1,0,1,1.2060669449462673,-0.10699588477366255,-0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25.69,11,169,3.2576342004634773,5,22,4341.610000000001,0,0,0,0,1,0,1,-0.3796776262584504,0.48559670781893005,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,49.68,10,21,3.8874923549208757,5,22,1043.28,0,0,0,0,1,0,1,0.6606472310882366,-0.12345679012345678,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,33.92,10,3,3.5218777053179577,5,24,101.76,0,0,0,1,1,1,1,0.05676839662322883,-0.19753086419753085,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,24.99,10,370,3.2314855800797364,5,15,9246.3,0,0,0,0,0,1,0,-0.4228668103279374,1.3127572016460904,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,49.99,10,174,3.8934726423156056,4,15,8698.26,0,0,1,0,0,0,1,0.670524759205935,0.5061728395061729,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,34.99,6,5,3.5515286770650736,5,23,174.95000000000002,0,0,1,0,1,0,1,0.10574234851178106,-0.18930041152263374,-0.8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,30.45,8,738,3.4190218511536625,5,24,22472.1,0,0,0,0,1,0,1,-0.11311668155428874,2.8271604938271606,-0.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,67.5,10,12,4.18275324499121,5,8,810.0,0,1,0,0,0,0,0,1.148324085263588,-0.16049382716049382,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5.99,5,3,1.9351165643735044,5,24,17.97,0,0,0,1,1,0,1,-2.564055110882787,-0.19753086419753085,-1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.0,10,65,2.753576618278076,5,19,975.0,0,0,0,1,1,0,1,-1.2122200464376134,0.05761316872427984,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,15.99,9,35,2.8127825294713253,4,29,559.65,0,0,0,0,0,1,0,-1.1144307574043415,-0.06584362139917696,-0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,79.72,10,334,4.343428472860495,5,24,26626.48,0,0,0,0,1,0,1,1.4137083346050259,1.1646090534979423,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,33.99,3,43,3.5238452244397664,5,21,1461.5700000000002,0,0,0,0,1,0,0,0.06001811092038803,-0.03292181069958848,-1.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,39.98,10,3379,3.679039081501861,5,23,135092.41999999998,0,0,0,0,0,1,0,0.31634888328022415,13.695473251028806,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,44.99,10,1647,3.7922378728898067,5,21,74098.53,0,0,0,0,0,1,0,0.5033171961758969,6.567901234567901,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,44.95,1,14,3.7913841352242623,5,23,629.3000000000001,0,0,0,0,1,0,0,0.5019070937443675,-0.1522633744855967,-1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,60.37,10,9,4.075095719809238,5,11,543.3299999999999,0,0,0,0,1,1,1,0.9705081774522242,-0.1728395061728395,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,53.99,2,10,3.967519425559161,5,22,539.9,0,0,0,0,1,0,0,0.7928264372419905,-0.16872427983539096,-1.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,30.99,4,89,3.4357562767468814,5,18,2758.1099999999997,0,0,0,0,0,1,1,-0.0854767458086895,0.15637860082304528,-1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,23.9,10,2,3.189325024477,5,21,47.8,0,0,0,0,0,1,0,-0.49250260639198634,-0.20164609053497942,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,99.99,1,20,4.562506254650309,5,17,1999.8,0,1,0,0,0,0,1,1.7755549828946795,-0.12757201646090535,-1.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,26.43,96,5314,3.2845380085162996,5,24,140449.02,0,0,0,0,1,0,1,-0.3352411129314993,21.65843621399177,17.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,20.0,2,41,3.0216083544429906,5,5,820.0,0,0,0,1,1,0,1,-0.7695170732096794,-0.0411522633744856,-1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,29.95,10,296,3.403267515019693,5,24,8865.199999999999,0,0,0,0,0,1,0,-0.1391378219891261,1.008230452674897,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,15.52,26,129,2.785119536235116,5,20,2002.08,0,0,0,0,1,0,1,-1.1601212026078864,0.32098765432098764,3.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,45.99,10,201,3.8133422227192946,5,8,9243.99,0,0,1,0,0,0,1,0.5381748535236378,0.6172839506172839,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,29.99,9,14,3.4045372414132093,5,23,419.85999999999996,0,0,0,0,0,1,0,-0.1370406388061252,-0.1522633744855967,-0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,27.31,10,5,3.3155979738975656,5,8,136.54999999999998,0,0,0,0,1,0,1,-0.28393995278014,-0.18930041152263374,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,38.99,3,122,3.6550299759184854,5,21,4756.780000000001,0,1,0,0,0,1,0,0.276693495532543,0.29218106995884774,-1.4,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,45.92,10,3009,3.8118796770014547,5,24,138173.28,0,0,0,0,0,1,0,0.5357591942922582,12.17283950617284,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,12.99,15,36,2.6211233863995957,5,19,467.64,0,0,0,1,1,0,1,-1.430990556248339,-0.06172839506172839,1.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,26.99,10,44,3.304417154666502,5,17,1187.56,0,0,1,0,1,0,0,-0.30240710143775396,-0.02880658436213992,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,58.61,10,770,4.046585109567461,5,21,45129.7,0,0,0,0,0,1,0,0.9234177391960188,2.9588477366255144,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,86.99,10,1385,4.427785933893774,5,23,120481.15,0,0,0,0,1,0,1,1.553039965059467,5.489711934156379,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,54.0,4,26,3.967697675289108,5,20,1404.0,0,0,0,0,1,0,1,0.7931208489655934,-0.102880658436214,-1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
